2472;GODET Michel;142;2196
2473;NULL;14;NULL
2474;NULL;14;NULL
2475;NULL;14;NULL
2476;JOUVENEL Hugues (de);180;2200
2477;BINDÉ Jérôme;1018;2201
2478;GRANRUT Charles (du);570;2202
2479;BARTHÉLÉMY Jacques;858;2203
2480;CETTE Gilbert;859;2203
2481;TOUTAIN Stéphanie;1144;2204
2482;THÉBAULT Jean-Claude;1145;2205
2483;NULL;14;NULL
2484;NULL;14;NULL
2485;NULL;14;NULL
2486;JOUVENEL Hugues (de);180;2209
2487;FABRY Elvire;1020;2210
2488;HASSNER Pierre;1146;2210
2489;BÉRAUD Claude;989;2211
2490;FAUCHEUX Sylvie;1147;2212
2491;LEBEAU André;277;2213
2492;BOURRELIER Paul-Henri;1148;2214
2493;NULL;14;NULL
2494;NULL;14;NULL
2495;NULL;14;NULL
2496;NULL;14;NULL
2497;JOUVENEL Hugues (de);180;2219
2498;PARANT Alain;144;2220
2499;EBERSTADT Nicholas;1149;2221
2500;MICHEL Alain;856;2222
2501;MICHEL Alain;856;2223
2502;NULL;14;NULL
2503;NULL;14;NULL
2504;NULL;14;NULL
2505;JOUVENEL Hugues (de);180;2227
2506;BRÉCHON Pierre;977;2228
2507;TCHERNIA Jean-François;976;2228
2508;EUZÉBY Chantal;501;2229
2509;GODET Michel;142;2230
2510;CAZES Bernard;9;2231
2511;BINDÉ Jérôme;1018;2232
2512;NULL;14;NULL
2513;NULL;14;NULL
2514;NULL;14;NULL
2515;JOUVENEL Hugues (de);180;2236
2516;CREST Arnaud (du);1150;2237
2517;CREST Arnaud (du);1150;2238
2518;GUIHÉNEUF Claire;1151;2238
2519;GUILBAUDEAU Catherine;;
;1152;2238;
2520;DAVID Gabriel;1153;2239
2521;MICHAUX François;1154;2240
2522;PARANT Alain;144;2241
2523;ASSOCIATION FUTUROUEST;1155;2242
2524;DRANCOURT Michel;596;2243
2525;NULL;14;NULL
2526;NULL;14;NULL
2527;NULL;14;NULL
2528;JOUVENEL Hugues (de);180;2247
2529;SKOLNIKOFF Eugene B.;1156;2248
2530;CRIQUI Patrick;916;2249
2531;MIMA Silvana;1157;2249
2532;VIGUIER Laurent;1158;2249
2533;BYÉ Pascal;1159;2250
2534;MAGNAVAL Robert;516;2250
2535;BAUD Jacques;1160;2251
2536;MARCHAND Jérôme;1161;2251
2537;FESTY Patrick;593;2252
2538;SMITH Tom W.;1162;2253
2539;NULL;14;NULL
2540;FARANDJIS Stélio;1163;2255
2541;MICHEL Alain;856;2256
2542;NULL;14;NULL
2543;NULL;14;NULL
2544;NULL;14;NULL
2545;JOUVENEL Hugues (de);180;2260
2546;VIDAL Florence;1164;2261
2547;KAIL Michel;1165;2262
2548;LAMBERT Jacques;313;2262
2549;QUINET Émile;750;2262
2550;PORTNOFF André-Yves;894;2263
2551;VATIN François;1166;2264
2552;NULL;14;NULL
2553;NULL;14;NULL
2554;NULL;14;NULL
2555;JOUVENEL Hugues (de);180;2268
2556;GRANRUT Charles (du);570;2269
2557;HUGON Philippe;848;2270
2558;FERRIOT Dominique;1167;2271
2559;GOURARIER Zeev;1168;2271
2560;MAKARIOU Sophie;1169;2271
2561;MERCIER Jean-Pierre;1170;2271
2562;PRADO Patrick;1171;2271
2563;GODET Michel;142;2272
2564;NULL;14;NULL
2565;NULL;14;NULL
2566;NULL;14;NULL
2567;JOUVENEL Hugues (de);180;2276
2568;ANTOINE Jacques;495;2277
2569;ANTOINE-PAILLE Marie-Thérèse;1172;2277
2570;DRÉAN Gérard;1173;2278
2571;RACINE Jean-Luc;1174;2279
2572;PORTNOFF André-Yves;894;2280
2573;BONNAURE Pierre;943;2281
2574;NULL;14;NULL
2575;NULL;14;NULL
2576;NULL;14;NULL
2577;JOUVENEL Hugues (de);180;2285
2578;BERTONCINI Yves;1175;2286
2579;DREVET Jean-François;1176;2287
2580;BONNAURE Pierre;943;2288
2581;BARTHÉLÉMY Jacques;858;2289
2582;CETTE Gilbert;859;2289
2583;SALOMON Jean-Jacques;1015;2290
2584;DRANCOURT Michel;596;2291
2585;SALOMON Jean-Jacques;1015;2292
2586;NULL;14;NULL
2587;NULL;14;NULL
2588;NULL;14;NULL
2589;NULL;14;NULL
2590;JOUVENEL Hugues (de);180;2297
2591;DONNADIEU Gérard;1093;2298
2592;LAMBERT Yves;978;2299
2593;BRÉCHON Pierre;977;2300
2594;CHAMPION Françoise;1177;2301
2595;MICHELAT Guy;1178;2302
2596;WILLAIME Jean-Paul;1179;2303
2597;JONCHERAY Jean;1180;2304
2598;BARTHOLIN Chantal;1181;2305
2599;DONNADIEU Gérard;1093;2305
2600;GAUCHET Marcel;1182;2305
2601;HERVIEU-LÉGER Danièle;1183;2306
2602;DELANNOY Benjamin;1184;2307
2603;KEPEL Gilles;1185;2307
2604;NULL;14;NULL
2605;NULL;14;NULL
2606;NULL;14;NULL
2607;JOUVENEL Hugues (de);180;2311
2608;DELAMARRE Manuel;1186;2312
2609;VAÏSSE Justin;1187;2312
2610;GONOD Pierre;1188;2313
2611;FRECON Eric;1189;2314
2612;MALINVAUD Edmond;1190;2315
2613;MICHEL Alain;856;2316
2614;VAUDOUR-FAGUET Bernard;675;2317
2615;NULL;14;NULL
2616;NULL;14;NULL
2617;NULL;14;NULL
2618;JOUVENEL Hugues (de);180;2321
2619;GODINOT Xavier;1117;2322
2620;TEULON Frédéric;1191;2323
2621;GODARD Olivier;56;2324
2622;KESLASSY Éric;1192;2325
2623;NULL;14;NULL
2624;NULL;14;NULL
2625;NULL;14;NULL
2626;JOUVENEL Hugues (de);180;2329
2627;ROUBAN Luc;1193;2330
2628;BLANC Gérard;1194;2331
2629;COHENDET Patrick;269;2332
2630;Majster Nathanaël;1195;2333
2631;ANONYME;1196;2334
2632;DRANCOURT Michel;596;2335
2633;LEBEAU André;277;2335
2634;PORTNOFF André-Yves;894;2335
2635;NULL;14;NULL
2636;NULL;14;NULL
2637;NULL;14;NULL
2638;JOUVENEL Hugues (de);180;2339
2639;VANDELAC Louise;1197;2340
2640;HUTCHINSON Martin;1198;2341
2641;ALFONSI Laurence;1199;2342
2642;QUINET Émile;750;2343
2643;WALLISER Bernard;1200;2343
2644;BONNAURE Pierre;943;2344
2645;DEBRUYNE Stéphanie;1084;2345
2646;NULL;14;NULL
2647;NULL;14;NULL
2648;NULL;14;NULL
2649;JOUVENEL Hugues (de);180;2349
2650;VALASKAKIS Kimon;105;2350
2651;MORGAN Nicole;1201;2351
2652;CANNAC Yves;1202;2352
2653;GODET Michel;142;2352
2654;MATHESON Richard;1203;2353
2655;NULL;14;NULL
2656;NULL;14;NULL
2657;NULL;14;NULL
2658;JOUVENEL Hugues (de);180;2357
2659;TESTARD Jacques;1204;2358
2660;SALOMON Jean-Jacques;1015;2359
2661;PORTNOFF André-Yves;894;2360
2662;DALLOZ Xavier;930;2360
2663;PORTNOFF André-Yves;894;2361
2664;NULL;14;NULL
2665;MICHEL Alain;856;2363
2666;VERNE Jules;1205;2364
2667;NULL;14;NULL
2668;NULL;14;NULL
2669;NULL;14;NULL
2670;JOUVENEL Hugues (de);180;2368
2671;LESOURNE Jacques;156;2369
2672;MICHEL Alain;856;2370
2673;SAUSSOIS Jean-Michel;1206;2371
2674;THÉLOT Claude;1207;2372
2675;Ribolzi Luisa;1208;2373
2676;CROS Françoise;1209;2374
2677;VANISCOTTE Francine;1210;2375
2678;BOSSERELLE Éric;1211;2376
2679;VAUDOUR-FAGUET Bernard;675;2377
2680;NULL;14;NULL
2681;NULL;14;NULL
2682;NULL;14;NULL
2683;JOUVENEL Hugues (de);180;2381
2684;DELANNOY Benjamin;1184;2382
2685;PARANT Alain;144;2382
2686;LAJUDIE Benoît;1212;2383
2687;Gollain Vincent;1213;2384
2688;NULL;14;NULL
2689;NULL;14;NULL
2690;NULL;14;NULL
2691;JOUVENEL Hugues (de);180;2388
2692;BOUCHERAT Jean-Claude;1214;2389
2693;GODET Michel;142;2390
2694;LESOURNE Jacques;156;2391
2695;SALOMON Jean-Jacques;1015;2392
2696;NULL;14;NULL
2697;BONNAURE Pierre;943;2394
2698;VALASKAKIS Kimon;105;2395
2699;MARIEN Michael;87;2396
2700;DONNADIEU Gérard;1093;2397
2701;NULL;14;NULL
2702;NULL;14;NULL
2703;NULL;14;NULL
2704;JOUVENEL Hugues (de);180;2401
2705;MASTERS Roger D.;1074;2402
2706;MODIANO Laurent;1215;2403
2707;JUSTEAU Stéphane;1216;2404
2708;LANDIER Hubert;526;2405
2709;NULL;14;NULL
2710;NULL;14;NULL
2711;NULL;14;NULL
2712;NULL;14;NULL
2713;NULL;14;NULL
2714;JOUVENEL Hugues (de);180;2411
2715;ALTER Norbert;527;2412
2716;NIQUE Christian;1217;2413
2717;HUTMACHER Walo;1218;2414
2718;DELANNOY Benjamin;1184;2415
2719;ANONYME;1196;2416
2720;NULL;14;NULL
2721;NULL;14;NULL
2722;NULL;14;NULL
2723;JOUVENEL Hugues (de);180;2420
2724;GUIHENEUF Pierre-Yves;1219;2421
2725;LACOMBE Philippe;1220;2421
2726;Afriat Christine;1221;2422
2727;SEIBEL Claude;773;2422
2728;ARMAND Louis;1222;2423
2729;FERGUSON Niall;1223;2424
2730;LESOURNE Jacques;156;2425
2731;SALOMON Jean-Jacques;1015;2426
2732;NULL;14;NULL
2733;NULL;14;NULL
2734;NULL;14;NULL
2735;FAUCHEUX Sylvie;1147;2430
2736;HUE Christelle;1224;2430
2737;PETIT Olivier;1225;2430
2738;DAMON Julien;1226;2431
2739;COLLECTIF;502;2432
2740;JOUVENEL Hugues (de);180;2432
2741;NULL;14;NULL
2742;NULL;14;NULL
2743;NULL;14;NULL
2744;JOUVENEL Hugues (de);180;2436
2745;ROCHÉ Sebastian;1227;2437
2746;ROCHÉ Sebastian;1227;2438
2747;TOURNYOL DU CLOS Lorraine;1228;2439
2748;IVALDI Gilles;1229;2440
2749;TOURNIER Vincent;1230;2441
2750;BÈGUE Laurent;1231;2442
2751;TOURNYOL DU CLOS Lorraine;1228;2443
2752;MILBURN Philip;1232;2444
2753;Manifeste;1233;2445
2754;NULL;14;NULL
2755;NULL;14;NULL
2756;NULL;14;NULL
2757;JOUVENEL Hugues (de);180;2449
2758;SEGHIN Achille;964;2450
2759;MICHAUX François;1154;2451
2760;ASCHER François;1109;2452
2761;SALOMON Jean-Jacques;1015;2453
2762;LEWIS Bernard;1234;2454
2763;DELANNOY Benjamin;1184;2455
2764;PARANT Alain;144;2455
2765;NULL;14;NULL
2766;NULL;14;NULL
2767;NULL;14;NULL
2768;JOUVENEL Hugues (de);180;2459
2769;PERRINEAU Pascal;1022;2460
2770;VARET Jacques;1235;2461
2771;AURÉGAN Pascal;1236;2462
2772;JOFFRE Patrick;1237;2462
2773;CHEVALIER Jean-Marie;1238;2463
2774;SAAB Assaad;1239;2464
2775;COCHEMÉ Bernard;284;2465
2776;DRANCOURT Michel;596;2466
2777;PORTNOFF André-Yves;894;2467
2778;NULL;14;NULL
2779;NULL;14;NULL
2780;NULL;14;NULL
2781;JOUVENEL Hugues (de);180;2471
2782;BRÉCHON Pierre;977;2472
2783;TCHERNIA Jean-François;976;2472
2784;GALLAND Olivier;626;2473
2785;HERPIN Nicolas;1240;2474
2786;Riffault Hélène;893;2475
2787;TCHERNIA Jean-François;976;2475
2788;TCHERNIA Jean-François;976;2476
2789;BRÉCHON Pierre;977;2477
2790;LAMBERT Yves;978;2478
2791;Schweisguth Étienne;980;2479
2792;BRÉCHON Pierre;977;2480
2793;GALLAND Olivier;626;2480
2794;TCHERNIA Jean-François;976;2480
2795;NULL;14;NULL
2796;NULL;14;NULL
2797;NULL;14;NULL
2798;JOUVENEL Hugues (de);180;2484
2799;LAVOUX Thierry;1241;2485
2800;BÉHAR Pierre;974;2486
2801;FRAGNIÈRE Gabriel;651;2487
2802;COLIN Jean-Paul;1242;2488
2803;FEYNMAN Richard;1243;2489
2804;NULL;14;NULL
2805;NULL;14;NULL
2806;NULL;14;NULL
2807;JOUVENEL Hugues (de);180;2493
2808;HERM Anne;1244;2494
2809;POULAIN Michel;1245;2494
2810;ZAMORA LOPEZ Francisco;1246;2495
2811;HELLER Jean-Luc;1247;2496
2812;LEMAÎTRE Georges;1248;2496
2813;DAMON Julien;1226;2497
2814;NULL;14;NULL
2815;NULL;14;NULL
2816;NULL;14;NULL
2817;JOUVENEL Hugues (de);180;2501
2818;GAUDEMET Yves;1249;2502
2819;THEYS Jacques;1060;2503
2820;MEAD Walter Russel;1250;2504
2821;SALOMON Jean-Jacques;1015;2504
2822;DRANCOURT Michel;596;2505
2823;GODET Michel;142;2506
2824;NULL;14;NULL
2825;NULL;14;NULL
2826;NULL;14;NULL
2827;JOUVENEL Hugues (de);180;2510
2828;DEZHINA Irina;1251;2511
2829;GRAHAM Loren;1252;2511
2830;SKOLNIKOFF Eugene B.;1156;2512
2831;GADREY Jean;705;2513
2832;JOUVENEL Bertrand (de);1;2514
2833;NULL;14;NULL
2834;NULL;14;NULL
2835;NULL;14;NULL
2836;NULL;14;NULL
2837;JOUVENEL Hugues (de);180;2519
2838;DELORS Jacques;519;2520
2839;TOULEMON Robert;236;2521
2840;DREVET Jean-François;1176;2522
2841;DELANNOY Benjamin;1184;2523
2842;DUPUY Jean-Pierre;15;2523
2843;HUGO Victor;1253;2524
2844;NULL;14;NULL
2845;NULL;14;NULL
2846;NULL;14;NULL
2847;JOUVENEL Hugues (de);180;2528
2848;VIRIOT DURANDAL Jean-Philippe;1254;2529
2849;BLOUET André;1255;2530
2850;PERVANCHON Frank;1256;2530
2851;PERVANCHON Maryse;1257;2530
2852;VAUDOUR-FAGUET Bernard;675;2531
2853;SCARDIGLI Victor;95;2532
2854;PARKER FOLLETT Mary;1258;2533
2855;NULL;14;NULL
2856;NULL;14;NULL
2857;NULL;14;NULL
2858;JOUVENEL Hugues (de);180;2537
2859;CHEVALIER Jean-Marie;1238;2538
2860;MASSEY Douglas S.;1259;2539
2861;ALBA Richard;1260;2540
2862;MONTES Jérôme;1261;2541
2863;BARRÉ Rémi;311;2542
2864;SALOMON Jean-Jacques;1015;2543
2865;NULL;14;NULL
2866;NULL;14;NULL
2867;NULL;14;NULL
2868;JOUVENEL Hugues (de);180;2547
2869;BOULIN Jean-Yves;828;2548
2870;CHENU Alain;1262;2549
2871;ANXO Dominique;830;2550
2872;ROBINSON John P.;1263;2551
2873;SUZUKI Hiromasa;1264;2552
2874;BARTHÉLÉMY Jacques;858;2553
2875;CETTE Gilbert;859;2553
2876;GERSHUNY Jonathan;582;2554
2877;NULL;14;NULL
2878;NULL;14;NULL
2879;NULL;14;NULL
2880;NULL;14;NULL
2881;BICHOT Jacques;954;2559
2882;LEBRUN Chantal;1026;2560
2883;SCHMÉDER Geneviève;684;2561
2884;DELALANDE Philippe;1265;2562
2885;LEBEAU André;277;2563
2886;BONNAURE Pierre;943;2564
2887;LEBEAU André;277;2565
2888;NULL;14;NULL
2889;NULL;14;NULL
2890;NULL;14;NULL
2891;JOUVENEL Hugues (de);180;2569
2892;ALBERT Michel;239;2570
2893;VAUDOUR-FAGUET Bernard;675;2571
2894;BRUNHES Bernard;857;2572
2895;PÉAN Marie-José;1266;2573
2896;DAMON Julien;1226;2574
2897;LACAZE Jean-Paul;973;2575
2898;MICHEL Alain;856;2576
2899;NULL;14;NULL
2900;NULL;14;NULL
2901;NULL;14;NULL
2902;JOUVENEL Hugues (de);180;2580
2903;GUIDEZ Jean-Marie;1267;2581
2904;NOTAT Nicole;1268;2582
2905;GRÉGOIRE Patrice;1269;2583
2906;LAVOUX Thierry;1241;2583
2907;PORTNOFF André-Yves;894;2584
2908;Manifeste;1233;2585
2909;PORTNOFF André-Yves;894;2586
2910;PARANT Alain;144;2587
2911;DELANNOY Benjamin;1184;2588
2912;MUSSO Pierre;1270;2589
2913;NULL;14;NULL
2914;NULL;14;NULL
2915;NULL;14;NULL
2916;JOUVENEL Hugues (de);180;2593
2917;NAÍM Moisés;1271;2594
2918;COMMISSION FRANÇAISE DU DEVELOPPEMENT DURABLE;1272;2595
2919;ALVERGNE Christel;1273;2596
2920;LATOUCHE Daniel;54;2596
2921;ARTHUIS Jean;888;2597
2922;BELY Jacques;1274;2598
2923;LAISNEY Céline;1275;2599
2924;LAMBLIN Véronique;1276;2600
2925;NULL;14;NULL
2926;NULL;14;NULL
2927;NULL;14;NULL
2928;JOUVENEL Hugues (de);180;2604
2929;PINTON Michel;1277;2605
2930;LAMBALLE Alain;1278;2606
2931;GODINOT Xavier;1117;2607
2932;RICHOU Saphia;1279;2607
2933;CHASTELAND Jean-Claude;1280;2608
2934;CHESNAIS Jean-Claude;804;2608
2935;SALOMON Jean-Jacques;1015;2609
2936;SOULÉ Christophe;1281;2610
2937;BOUCHACOURT Daniel;1282;2611
2938;NULL;14;NULL
2939;NULL;14;NULL
2940;NULL;14;NULL
2941;JOUVENEL Hugues (de);180;2615
2942;POCHARD Marcel;1283;2616
2943;TOURNIER Vincent;1230;2617
2944;ADOUE Cyril;1284;2618
2945;ANSART Arnaud;1285;2618
2946;PARANT Alain;144;2619
2947;CANNAC Yves;1202;2620
2948;NULL;14;NULL
2949;NULL;14;NULL
2950;NULL;14;NULL
2951;JOUVENEL Hugues (de);180;2624
2952;HERVIEU Bertrand;1286;2625
2953;JOLY Pierre-Benoit;1287;2625
2954;BERGERON Alain;1288;2626
2955;TREMBLAY Hélène P.;1289;2626
2956;BARRÉ Rémi;311;2627
2957;BONNAURE Pierre;943;2628
2958;LIBAERT Thierry;1072;2629
2959;DRANCOURT Michel;596;2630
2960;LOCKE John;1290;2631
2961;NULL;14;NULL
2962;NULL;14;NULL
2963;NULL;14;NULL
2964;NULL;14;NULL
2965;JOUVENEL Hugues (de);180;2636
2966;SALOMON Jean-Jacques;1015;2637
2967;BÉNICHOU Grégory;1291;2638
2968;NEYRAUT Michel;1292;2639
2969;FATOUX François;1293;2640
2970;TIBERGHIEN Frédéric;1294;2640
2971;SALOMON Jean-Jacques;1015;2641
2972;BLANC Gérard;1194;2642
2973;HÉRAULT Bruno;1295;2643
2974;NULL;14;NULL
2975;NULL;14;NULL
2976;NULL;14;NULL
2977;JOUVENEL Hugues (de);180;2647
2978;COLIN Jean-Paul;1242;2648
2979;LAMBALLE Alain;1278;2649
2980;PORTNOFF André-Yves;894;2650
2981;LEBEAU André;277;2651
2982;BEAUCHAMP Gorman;1296;2652
2983;NULL;14;NULL
2984;NULL;14;NULL
2985;NULL;14;NULL
2986;JOUVENEL Hugues (de);180;2656
2987;CHOPPLET Marc;1297;2657
2988;THOMAS Daniel;1298;2657
2989;DRANCOURT Michel;596;2658
2990;LACAZE Jean-Paul;973;2659
2991;DAVEZIES Laurent;1299;2660
2992;'IRIBARNE Philippe (d'')';1300;2661
2993;LAMBALLE Alain;1278;2662
2994;NULL;14;NULL
2995;NULL;14;NULL
2996;NULL;14;NULL
2997;JOUVENEL Hugues (de);180;2666
2998;JAN Michel;1301;2667
2999;DELALANDE Philippe;1265;2668
3000;PERELMAN Rémi;1302;2669
3001;PERELMAN Rémi;1302;2670
3002;BONNAURE Pierre;943;2671
3003;GONOD Pierre;1188;2672
3004;CGP (Commissariat général du Plan);194;2673
3005;NULL;14;NULL
3006;NULL;14;NULL
3007;NULL;14;NULL
3008;JOUVENEL Hugues (de);180;2677
3009;CASTEL Viviane (du);1303;2678
3010;DRANCOURT Michel;596;2679
3011;BERTHET Diane;1304;2680
3012;TERNISIEN Michel;1305;2680
3013;VARET Jacques;1235;2681
3014;BOURG Dominique;1306;2682
3015;GODARD Olivier;56;2682
3016;HOURCADE Jean-Charles;26;2682
3017;GODARD Olivier;56;2683
3018;NULL;14;NULL
3019;NULL;14;NULL
3020;NULL;14;NULL
3021;JOUVENEL Hugues (de);180;2687
3022;SALOMON Jean-Jacques;1015;2688
3023;DELANNOY Benjamin;1184;2689
3024;HÉRAULT Bruno;1295;2690
3025;TOULEMON Robert;236;2691
3026;CAZES Bernard;9;2692
3027;BONNAURE Pierre;943;2693
3028;NULL;14;NULL
3029;NULL;14;NULL
3030;NULL;14;NULL
3031;JOUVENEL Hugues (de);180;2697
3032;BARTHÉLÉMY Jacques;858;2698
3033;CETTE Gilbert;859;2698
3034;ARTUS Patrick;1307;2699
3035;VILLEMEUR Alain;1308;2700
3036;GUILLEMARD Anne-Marie;529;2701
3037;SALOMON Jean-Jacques;1015;2702
3038;PERRIER-CORNET Philippe;1309;2703
3039;MAREUGE Céline;1310;2704
3040;GODET Michel;142;2705
3041;KAHN Herman;1311;2706
3042;NULL;14;NULL
3043;NULL;14;NULL
3044;NULL;14;NULL
3045;JOUVENEL Hugues (de);180;2710
3046;DUPUY Jean-Pierre;15;2711
3047;DELANGHE Henri;1312;2712
3048;DUCHENE Vincent;1313;2712
3049;MULDUR Ugur;1053;2712
3050;SALOMON Jean-Jacques;1015;2713
3051;DAMON Julien;1226;2714
3052;LEBEAU André;277;2715
3053;PAILLARD Sandrine;1314;2716
3054;FABRY Elvire;1020;2717
3055;NULL;14;NULL
3056;NULL;14;NULL
3057;NULL;14;NULL
3058;JOUVENEL Hugues (de);180;2721
3059;AILLERET François;1315;2722
3060;PAPON Pierre;1043;2723
3061;GONOD Pierre;1188;2724
3062;PERELMAN Rémi;1302;2725
3063;COLSON Aurélien;1316;2726
3064;TESTART Jacques;1317;2727
3065;PORTNOFF André-Yves;894;2728
3066;BOURDILLON Jacques;1318;2729
3067;NULL;14;NULL
3068;NULL;14;NULL
3069;NULL;14;NULL
3070;JOUVENEL Hugues (de);180;2733
3071;SALOMON Jean-Jacques;1015;2734
3072;ORIVEL Estelle;1319;2735
3073;COLSON Aurélien;1316;2736
3074;BONNAURE Pierre;943;2737
3075;NULL;14;NULL
3076;NULL;14;NULL
3077;NULL;14;NULL
3078;NULL;14;NULL
3079;JOUVENEL Hugues (de);180;2742
3080;PIGANIOL Pierre;558;2743
3081;LESOURNE Jacques;156;2744
3082;CHAPONNIÈRE Jean-Raphaël;1320;2745
3083;DREVET Jean-François;1176;2746
3084;LEBEAU André;277;2747
3085;DOURILLE-FEER Évelyne;462;2748
3086;NULL;14;NULL
3087;NULL;14;NULL
3088;NULL;14;NULL
3089;NULL;14;NULL
3090;JOUVENEL Hugues (de);180;2753
3091;LENOIR René;674;2754
3092;TRIBALAT Michèle;1030;2755
3093;MAUGARD Alain;1321;2756
3094;QUÉNARD Daniel;1322;2756
3095;VISIER Jean-Christophe;1323;2756
3096;PORTNOFF André-Yves;894;2757
3097;GODET Michel;142;2758
3098;CAZES Bernard;9;2759
3099;COLLECTIF;502;2760
3100;COLLECTIF;502;2761
3101;COLLECTIF;502;2762
3102;JOUVENEL Hugues (de);180;2763
3103;COHENDET Patrick;269;2764
3104;STOJAK Lucy;1324;2764
3105;DAMON Julien;1226;2765
3106;DELCROIX Geoffrey;1325;2766
3107;JOUVENEL Hugues (de);180;2766
3108;LAISNEY Céline;1275;2766
3109;LAMBLIN Véronique;1276;2766
3110;SICARD Sophie;1326;2766
3111;COLSON Aurélien;1316;2767
3112;CORM Mounir;1327;2767
3113;CAZES Gilles;862;2768
3114;DRANCOURT Michel;596;2768
3115;JEVONS William Stanley;1328;2769
3116;COLLECTIF;502;2770
3117;COLLECTIF;502;2771
3118;COLLECTIF;502;2772
3119;JOUVENEL Hugues (de);180;2773
3120;PORTNOFF André-Yves;894;2774
3121;PARADEISE Catherine;1329;2775
3122;THOENIG Jean-Claude;578;2775
3123;BECK Ulrich;1330;2776
3124;PERELMAN Rémi;1302;2777
3125;BADRÉ Bertrand;1331;2778
3126;CAMDESSUS Michel;1332;2778
3127;CHÉRET Ivan;1333;2778
3128;TÉNIERE-BUCHOT Pierre-Frédéric;37;2778
3129;FALQUE Max;131;2779
3130;LEBEAU André;277;2780
3131;THEYS Jacques;1060;2781
3132;COLLECTIF;502;2782
3133;COLLECTIF;502;2783
3134;COLLECTIF;502;2784
3135;JOUVENEL Hugues (de);180;2785
3136;SCHMÉDER Geneviève;684;2786
3137;TOULEMON Robert;236;2787
3138;DRANCOURT Michel;596;2788
3139;MAURIN Louis;1334;2789
3140;GRANRUT Charles (du);570;2790
3141;PARANT Alain;144;2791
3142;LACAZE Jean-Paul;973;2792
3143;ASIMOV Isaac;1335;2793
3144;COLLECTIF;502;2794
3145;COLLECTIF;502;2795
3146;COLLECTIF;502;2796
3147;MARGAT Jean;1088;2797
3148;CARTON Benjamin;1336;2798
3149;LACOSTE Olivier;1337;2798
3150;JOUVENEL Hugues (de);180;2799
3151;VARET Jacques;1235;2800
3152;BONNAURE Pierre;943;2801
3153;BLANC Gérard;1194;2802
3154;VIRCOULON Thierry;1338;2803
3155;DRANCOURT Michel;596;2804
3156;BELL Daniel;672;2805
3157;COLLECTIF;502;2806
3158;COLLECTIF;502;2807
3159;COLLECTIF;502;2808
3160;JOUVENEL Hugues (de);180;2809
3161;PERELMAN Rémi;1302;2810
3162;PERELMAN Rémi;1302;2811
3163;FRIEDMAN Benjamin;1339;2812
3164;BOUCHARD Julie;1023;2813
3165;ISRAËL Michel;1340;2814
3166;CAZES Bernard;9;2815
3167;CAZES Georgette;1341;2815
3168;COLLECTIF;502;2816
3169;COLLECTIF;502;2817
3170;COLLECTIF;502;2818
3171;JOUVENEL Hugues (de);180;2819
3172;RUET Joël;1342;2820
3173;SALOMON Jean-Jacques;1015;2821
3174;ALLEMAND Frédéric;1343;2822
3175;BARTHÉLÉMY Jacques;858;2822
3176;CETTE Gilbert;859;2822
3177;FABRY Elvire;1020;2822
3178;ALLEMAND Frédéric;1343;2823
3179;PISANI-FERRY Jean;1344;2824
3180;JOUEN Marjorie;1345;2825
3181;GODET Michel;142;2826
3182;SULLEROT Évelyne;207;2826
3183;PORTNOFF André-Yves;894;2827
3184;CARAYON Bernard;1346;2828
3185;VERNE Jules;1205;2829
3186;COLLECTIF;502;2830
3187;COLLECTIF;502;2831
3188;COLLECTIF;502;2832
3189;JOUVENEL Hugues (de);180;2833
3190;SALOMON Jean-Jacques;1015;2834
3191;BONNAURE Pierre;943;2835
3192;PAHAUT Serge;1347;2836
3193;PALMA André (de);1348;2836
3194;QUINET Émile;750;2836
3195;DELALANDE Philippe;1265;2837
3196;BONNAURE Pierre;943;2838
3197;COLLECTIF;502;2839
3198;COLLECTIF;502;2840
3199;COLLECTIF;502;2841
3200;JOUVENEL Hugues (de);180;2842
3201;SHREEVE Jamie;1349;2843
3202;LENOIR René;674;2844
3203;SOUPIZET Jean-François;552;2845
3204;BLANC Gérard;1194;2846
3205;PORTNOFF André-Yves;894;2847
3206;HÉRAULT Bruno;1295;2848
3207;COLLECTIF;502;2849
3208;COLLECTIF;502;2850
3209;COLLECTIF;502;2851
3210;JOUVENEL Hugues (de);180;2852
3211;SINÉ Alexandre;1350;2853
3212;BOURG Dominique;1306;2854
3213;BUCLET Nicolas;1351;2854
3214;ROUBAN Luc;1193;2855
3215;COLLET Benoît;1352;2856
3216;WINNEN Éric;1353;2856
3217;DELPEUCH Francis;1354;2857
3218;LE BIHAN Geneviève;1355;2857
3219;MAIRE Bernard;1356;2857
3220;COLLECTIF;502;2858
3221;COLLECTIF;502;2859
3222;COLLECTIF;502;2860
3223;JOUVENEL Hugues (de);180;2861
3224;DELGOULET Catherine;1357;2862
3225;MILLANVOYE Michel;1358;2862
3226;VOLKOFF Serge;1359;2862
3227;LOBJEOIS Gérard;1360;2863
3228;PERELMAN Rémi;1302;2864
3229;BAILLY Jean-Paul;1096;2865
3230;GONOD Pierre;1188;2866
3231;COLLECTIF;502;2867
3232;COLLECTIF;502;2868
3233;COLLECTIF;502;2869
3234;JOUVENEL Hugues (de);180;2870
3235;RADANNE Pierre;921;2871
3236;LAHERRÈRE Jean;1361;2872
3237;BRESSAND Albert;932;2873
3238;CRIQUI Patrick;916;2874
